N02_001,N02_002,N02_003,N02_004,N02_005,N02_005c,N02_005g,lon,lat
11,2,土讃線,四国旅客鉄道,枝川,009173,009169,133.44822,33.55064
11,2,土讃線,四国旅客鉄道,西佐川,009233,009233,133.28652,33.51211
11,2,土讃線,四国旅客鉄道,窪川,009500,009500,133.13731,33.21233
11,2,土讃線,四国旅客鉄道,佐川,009250,009250,133.29265,33.5002
11,2,土讃線,四国旅客鉄道,安和,009335,009335,133.25914,33.36715
11,2,土讃線,四国旅客鉄道,伊野,009188,009185,133.43041,33.54744
11,2,土讃線,四国旅客鉄道,須崎,009318,009318,133.29293,33.39316
11,2,土讃線,四国旅客鉄道,影野,009431,009431,133.17356,33.27594
11,2,土讃線,四国旅客鉄道,仁井田,009464,009464,133.1611,33.2448
11,2,土讃線,四国旅客鉄道,土佐久礼,009376,009376,133.22655,33.32934
11,2,土讃線,四国旅客鉄道,大間,009307,009307,133.28792,33.40729
11,2,土讃線,四国旅客鉄道,多ノ郷,009304,009304,133.29503,33.41073
11,2,土讃線,四国旅客鉄道,吾桑,009289,009289,133.29525,33.43047
11,2,土讃線,四国旅客鉄道,襟野々,009258,009258,133.30058,33.48907
11,2,土讃線,四国旅客鉄道,日下,009216,009216,133.37077,33.5333
11,2,土讃線,四国旅客鉄道,斗賀野,009266,009266,133.28677,33.47596
11,2,土讃線,四国旅客鉄道,波川,009197,009197,133.41356,33.54375
11,2,土讃線,四国旅客鉄道,土佐新荘,009320,009320,133.27812,33.38643
11,2,徳島線,四国旅客鉄道,鴨島,008498,008498,134.3558,34.07375
11,2,徳島線,四国旅客鉄道,川田,008514,008514,134.2038,34.06139
11,2,徳島線,四国旅客鉄道,貞光,008542,008542,134.05875,34.03952
11,2,徳島線,四国旅客鉄道,下浦,008507,008507,134.42075,34.0676
11,2,徳島線,四国旅客鉄道,石井,008502,008502,134.44364,34.07008
11,2,徳島線,四国旅客鉄道,麻植塚,008491,008491,134.37566,34.07505
11,2,徳島線,四国旅客鉄道,府中,008496,008496,134.48207,34.07419
11,2,徳島線,四国旅客鉄道,阿波半田,008540,008540,134.03613,34.04101
11,2,徳島線,四国旅客鉄道,鮎喰,008489,008489,134.50664,34.07752
11,2,徳島線,四国旅客鉄道,学,008516,008516,134.28561,34.05771
11,2,徳島線,四国旅客鉄道,三加茂,008548,008548,133.94879,34.03583
11,2,徳島線,四国旅客鉄道,西麻植,008500,008500,134.33578,34.07232
11,2,徳島線,四国旅客鉄道,小島,008531,008531,134.10641,34.0504
11,2,徳島線,四国旅客鉄道,阿波加茂,008545,008545,133.92636,34.03678
11,2,徳島線,四国旅客鉄道,蔵本,008487,008487,134.51922,34.07954
11,2,徳島線,四国旅客鉄道,穴吹,008518,008518,134.16386,34.05584
11,2,徳島線,四国旅客鉄道,牛島,008490,008490,134.39652,34.07658
11,2,徳島線,四国旅客鉄道,山瀬,008515,008515,134.25541,34.06001
11,2,徳島線,四国旅客鉄道,江口,008544,008544,133.9733,34.03711
11,2,徳島線,四国旅客鉄道,阿波川島,008513,008513,134.32067,34.06128
11,2,徳島線,四国旅客鉄道,辻,008559,008559,133.87323,34.02919
11,2,徳島線,四国旅客鉄道,阿波山川,008520,008520,134.23442,34.05519
11,2,徳島線,四国旅客鉄道,佐古,008484,008483,134.53819,34.08082
11,2,徳島線,四国旅客鉄道,佃,008553,008552,133.85834,34.03244
11,2,内子線,四国旅客鉄道,喜多山,009215,009215,132.61184,33.53359
11,2,内子線,四国旅客鉄道,五十崎,009206,009206,132.63599,33.53782
11,2,内子線,四国旅客鉄道,内子,009179,009179,132.64618,33.54873
11,2,内子線,四国旅客鉄道,新谷,009213,009213,132.59894,33.53414
11,2,本四備讃線,四国旅客鉄道,宇多津,008252,008252,133.81426,34.30712
11,2,本四備讃線,四国旅客鉄道,児島,007919,007919,133.8079,34.4638
11,2,牟岐線,四国旅客鉄道,田井ノ浜,008842,008842,134.5845,33.77292
11,2,牟岐線,四国旅客鉄道,羽ノ浦,008622,008622,134.6255,33.95775
11,2,牟岐線,四国旅客鉄道,由岐,008839,008839,134.59224,33.77619
11,2,牟岐線,四国旅客鉄道,新野,008744,008744,134.60051,33.8465
11,2,牟岐線,四国旅客鉄道,南小松島,008579,008579,134.58649,34.00577
11,2,牟岐線,四国旅客鉄道,桑野,008694,008694,134.61314,33.87437
11,2,牟岐線,四国旅客鉄道,見能林,008662,008662,134.66691,33.90273
11,2,牟岐線,四国旅客鉄道,阿波赤石,008594,008594,134.60573,33.9822
11,2,牟岐線,四国旅客鉄道,阿波福井,008788,008788,134.60552,33.82432
11,2,牟岐線,四国旅客鉄道,阿南,008651,008651,134.6624,33.91865
11,2,牟岐線,四国旅客鉄道,立江,008605,008605,134.60876,33.97062
11,2,牟岐線,四国旅客鉄道,阿波橘,008681,008681,134.65071,33.88813
11,2,牟岐線,四国旅客鉄道,阿波中島,008640,008640,134.66416,33.94147
11,2,牟岐線,四国旅客鉄道,西原,008633,008633,134.64452,33.94844
11,2,牟岐線,四国旅客鉄道,阿波海南,009006,009005,134.35089,33.60661
11,2,牟岐線,四国旅客鉄道,地蔵橋,008562,008562,134.54692,34.02701
11,2,牟岐線,四国旅客鉄道,中田,008572,008572,134.56885,34.01016
11,2,牟岐線,四国旅客鉄道,阿波富田,008510,008510,134.55589,34.06444
11,2,牟岐線,四国旅客鉄道,日和佐,008869,008869,134.53049,33.72951
11,2,牟岐線,四国旅客鉄道,浅川,008975,008975,134.35871,33.62696
11,2,牟岐線,四国旅客鉄道,北河内,008863,008863,134.53548,33.74349
11,2,牟岐線,四国旅客鉄道,山河内,008883,008883,134.4855,33.71539
11,2,牟岐線,四国旅客鉄道,木岐,008846,008846,134.56984,33.76682
11,2,牟岐線,四国旅客鉄道,二軒屋,008521,008521,134.54715,34.05577
11,2,牟岐線,四国旅客鉄道,辺川,008899,008899,134.43493,33.69502
11,2,牟岐線,四国旅客鉄道,鯖瀬,008953,008953,134.3853,33.64635
11,2,牟岐線,四国旅客鉄道,文化の森,008537,008537,134.54343,34.04471
11,2,牟岐線,四国旅客鉄道,牟岐,008920,008920,134.41851,33.67258
11,2,牟岐線,四国旅客鉄道,徳島,008494,008493,134.55049,34.07498
11,2,鳴門線,四国旅客鉄道,鳴門,008414,008414,134.60868,34.17944
11,2,鳴門線,四国旅客鉄道,金比羅前,008424,008424,134.58463,34.1696
11,2,鳴門線,四国旅客鉄道,撫養,008417,008417,134.60128,34.17323
11,2,鳴門線,四国旅客鉄道,教会前,008427,008427,134.57678,34.16749
11,2,鳴門線,四国旅客鉄道,阿波大谷,008437,008437,134.53981,34.15801
11,2,鳴門線,四国旅客鉄道,立道,008434,008434,134.55725,34.1619
11,2,鳴門線,四国旅客鉄道,池谷,008443,008443,134.5292,34.15256
11,2,予讃線,四国旅客鉄道,多度津,008301,008300,133.75762,34.27184
11,2,予讃線,四国旅客鉄道,高松,008164,008163,134.04646,34.35106
11,2,予讃線,四国旅客鉄道,鴨川,008251,008251,133.90498,34.30716
11,2,予讃線,四国旅客鉄道,香西,008178,008178,134.01017,34.34164
11,2,予讃線,四国旅客鉄道,宇多津,008253,008252,133.81426,34.30712
11,2,予讃線,四国旅客鉄道,坂出,008240,008240,133.85771,34.31326
11,2,予讃線,四国旅客鉄道,端岡,008255,008255,133.96772,34.30495
11,2,予讃線,四国旅客鉄道,鬼無,008218,008218,133.99352,34.3251
11,2,予讃線,四国旅客鉄道,八十場,008241,008241,133.88443,34.31309
11,2,予讃線,四国旅客鉄道,讃岐塩屋,008278,008278,133.77774,34.28519
11,2,予讃線,四国旅客鉄道,国分,008263,008263,133.94138,34.30054
11,2,予讃線,四国旅客鉄道,讃岐府中,008273,008273,133.92385,34.29143
11,2,予讃線,四国旅客鉄道,丸亀,008271,008271,133.79402,34.29235
11,2,予讃線,四国旅客鉄道,津島ノ宮,008354,008354,133.70438,34.23819
11,2,予讃線,四国旅客鉄道,詫間,008379,008379,133.69276,34.22172
11,2,予讃線,四国旅客鉄道,海岸寺,008332,008332,133.72895,34.25397
11,2,予讃線,四国旅客鉄道,川之江,008567,008567,133.57633,34.01564
11,2,予讃線,四国旅客鉄道,観音寺,008461,008461,133.65744,34.1248
11,2,予讃線,四国旅客鉄道,箕浦,008534,008534,133.62011,34.04822
11,2,予讃線,四国旅客鉄道,伊予寒川,008608,008608,133.49979,33.96794
11,2,予讃線,四国旅客鉄道,高瀬,008412,008412,133.71087,34.18369
11,2,予讃線,四国旅客鉄道,比地大,008428,008428,133.69042,34.16731
11,2,予讃線,四国旅客鉄道,豊浜,008485,008485,133.64436,34.07956
11,2,予讃線,四国旅客鉄道,伊予三島,008595,008595,133.54169,33.9794
11,2,予讃線,四国旅客鉄道,本山,008448,008448,133.68664,34.14748
11,2,予讃線,四国旅客鉄道,みの,008398,008398,133.71088,34.20505
11,2,予讃線,四国旅客鉄道,伊予北条,008599,008599,132.77503,33.97228
11,2,予讃線,四国旅客鉄道,伊予横田,008841,008841,132.72748,33.773
11,2,予讃線,四国旅客鉄道,中萩,008648,008648,133.25253,33.92603
11,2,予讃線,四国旅客鉄道,伊予土居,008618,008618,133.42679,33.95879
11,2,予讃線,四国旅客鉄道,伊予亀岡,008523,008523,132.87471,34.05415
11,2,予讃線,四国旅客鉄道,大西,008509,008509,132.92963,34.06635
11,2,予讃線,四国旅客鉄道,伊予小松,008666,008666,133.11551,33.89766
11,2,予讃線,四国旅客鉄道,赤星,008609,008609,133.45613,33.96667
11,2,予讃線,四国旅客鉄道,伊予和気,008675,008675,132.74014,33.88914
11,2,予讃線,四国旅客鉄道,伊予富田,008546,008546,133.00888,34.03672
11,2,予讃線,四国旅客鉄道,玉之江,008653,008653,133.09895,33.91307
11,2,予讃線,四国旅客鉄道,菊間,008551,008551,132.84147,34.03345
11,2,予讃線,四国旅客鉄道,松山,008765,008765,132.75103,33.83906
11,2,予讃線,四国旅客鉄道,光洋台,008647,008647,132.76074,33.92655
11,2,予讃線,四国旅客鉄道,柳原,008626,008626,132.7733,33.95314
11,2,予讃線,四国旅客鉄道,大浦,008585,008585,132.77553,33.99969
11,2,予讃線,四国旅客鉄道,波止浜,008473,008473,132.9693,34.09795
11,2,予讃線,四国旅客鉄道,伊予桜井,008570,008570,133.03541,34.01238
11,2,予讃線,四国旅客鉄道,堀江,008659,008659,132.75316,33.90496
11,2,予讃線,四国旅客鉄道,浅海,008573,008573,132.80326,34.01024
11,2,予讃線,四国旅客鉄道,市坪,008804,008804,132.74927,33.8095
11,2,予讃線,四国旅客鉄道,伊予氷見,008669,008669,133.13153,33.89672
11,2,予讃線,四国旅客鉄道,伊予西条,008654,008654,133.18922,33.91298
11,2,予讃線,四国旅客鉄道,新居浜,008634,008634,133.29409,33.94746
11,2,予讃線,四国旅客鉄道,関川,008624,008624,133.39244,33.95579
11,2,予讃線,四国旅客鉄道,波方,008475,008475,132.94298,34.09526
11,2,予讃線,四国旅客鉄道,多喜浜,008603,008603,133.32446,33.97048
11,2,予讃線,四国旅客鉄道,壬生川,008645,008645,133.08505,33.93023
11,2,予讃線,四国旅客鉄道,北伊予,008827,008827,132.74879,33.78786
11,2,予讃線,四国旅客鉄道,今治,008511,008511,132.99434,34.06357
11,2,予讃線,四国旅客鉄道,粟井,008639,008639,132.77035,33.94242
11,2,予讃線,四国旅客鉄道,三津浜,008710,008710,132.7288,33.86096
11,2,予讃線,四国旅客鉄道,伊予三芳,008625,008625,133.06367,33.95469
11,2,予讃線,四国旅客鉄道,石鎚山,008671,008671,133.15809,33.89591
11,2,予讃線,四国旅客鉄道,下灘,008937,008937,132.58882,33.65487
11,2,予讃線,四国旅客鉄道,下宇和,009352,009352,132.53095,33.35009
11,2,予讃線,四国旅客鉄道,伊予上灘,008908,008908,132.63262,33.68341
11,2,予讃線,四国旅客鉄道,伊予吉田,009434,009434,132.54443,33.27373
11,2,予讃線,四国旅客鉄道,立間,009408,009408,132.53935,33.29704
11,2,予讃線,四国旅客鉄道,向井原,008866,008866,132.69565,33.73557
11,2,予讃線,四国旅客鉄道,伊予大洲,009223,009223,132.54442,33.51757
11,2,予讃線,四国旅客鉄道,伊予平野,009253,009253,132.51783,33.49606
11,2,予讃線,四国旅客鉄道,宇和島,009486,009486,132.56825,33.22661
11,2,予讃線,四国旅客鉄道,伊予出石,009018,009018,132.49861,33.59663
11,2,予讃線,四国旅客鉄道,伊予中山,008949,008949,132.71173,33.6498
11,2,予讃線,四国旅客鉄道,千丈,009268,009268,132.45768,33.46563
11,2,予讃線,四国旅客鉄道,伊予石城,009319,009319,132.47343,33.39148
11,2,予讃線,四国旅客鉄道,高光,009452,009452,132.57344,33.25626
11,2,予讃線,四国旅客鉄道,上宇和,009324,009324,132.50121,33.38027
11,2,予讃線,四国旅客鉄道,串,008952,008952,132.56268,33.64694
11,2,予讃線,四国旅客鉄道,八幡浜,009272,009272,132.4365,33.45825
11,2,予讃線,四国旅客鉄道,伊予白滝,009060,009060,132.52693,33.57822
11,2,予讃線,四国旅客鉄道,伊予市,008855,008855,132.70295,33.75588
11,2,予讃線,四国旅客鉄道,五郎,009199,009199,132.57056,33.54096
11,2,予讃線,四国旅客鉄道,鳥ノ木,008848,008848,132.7117,33.76393
11,2,予讃線,四国旅客鉄道,伊予大平,008882,008882,132.70834,33.71569
11,2,予讃線,四国旅客鉄道,西大洲,009238,009238,132.52678,33.50802
11,2,予讃線,四国旅客鉄道,春賀,009150,009150,132.55565,33.55543
11,2,予讃線,四国旅客鉄道,喜多灘,008963,008963,132.5315,33.63716
11,2,予讃線,四国旅客鉄道,伊予立川,009012,009012,132.67774,33.60118
11,2,予讃線,四国旅客鉄道,八多喜,009109,009109,132.54098,33.56216
11,2,予讃線,四国旅客鉄道,双岩,009291,009291,132.45777,33.42459
11,2,予讃線,四国旅客鉄道,伊予長浜,008990,008990,132.48747,33.61516
11,2,予讃線,四国旅客鉄道,高野川,008892,008892,132.65847,33.7014
11,2,予讃線,四国旅客鉄道,卯之町,009339,009339,132.50955,33.36346
11,2,予讃線,四国旅客鉄道,内子,009180,009179,132.64618,33.54873
11,2,予讃線,四国旅客鉄道,新谷,009214,009213,132.59894,33.53414
11,2,予讃線,四国旅客鉄道,北宇和島,009471,009471,132.56968,33.23958
11,2,予土線,四国旅客鉄道,打井川,009549,009549,133.02934,33.17551
11,2,予土線,四国旅客鉄道,十川,009477,009477,132.85594,33.2349
11,2,予土線,四国旅客鉄道,江川崎,009545,009545,132.78284,33.17833
11,2,予土線,四国旅客鉄道,家地川,009558,009558,133.07435,33.16141
11,2,予土線,四国旅客鉄道,土佐大正,009526,009526,132.97572,33.19501
11,2,予土線,四国旅客鉄道,真土,009489,009489,132.74554,33.224
11,2,予土線,四国旅客鉄道,若井,009535,009535,133.10605,33.18838
11,2,予土線,四国旅客鉄道,半家,009515,009515,132.7923,33.20202
11,2,予土線,四国旅客鉄道,西ヶ方,009537,009537,132.76706,33.18716
11,2,予土線,四国旅客鉄道,土佐昭和,009493,009493,132.89755,33.22004
11,2,予土線,四国旅客鉄道,吉野生,009488,009488,132.72961,33.22429
11,2,予土線,四国旅客鉄道,北宇和島,009472,009471,132.56968,33.23958
11,2,予土線,四国旅客鉄道,伊予宮野下,009414,009414,132.60549,33.28862
11,2,予土線,四国旅客鉄道,務田,009423,009423,132.60032,33.28282
11,2,予土線,四国旅客鉄道,出目,009459,009459,132.69222,33.25155
11,2,予土線,四国旅客鉄道,深田,009441,009441,132.6603,33.26798
11,2,予土線,四国旅客鉄道,大内,009416,009416,132.64148,33.28758
11,2,予土線,四国旅客鉄道,松丸,009484,009484,132.70924,33.22809
11,2,予土線,四国旅客鉄道,近永,009455,009455,132.67594,33.25583
11,2,予土線,四国旅客鉄道,二名,009411,009411,132.6286,33.29135
21,3,第一期線,鹿児島市,朝日通,010037,010037,130.55724,31.59484
21,3,第一期線,鹿児島市,水族館口,010035,010035,130.5592,31.59851
21,3,第一期線,鹿児島市,天文館通,010040,010040,130.55453,31.59041
21,3,第一期線,鹿児島市,鹿児島駅前,010033,010033,130.56208,31.60113
21,3,第一期線,鹿児島市,新屋敷,010052,010052,130.55384,31.58334
21,3,第一期線,鹿児島市,桜島桟橋通,010034,010034,130.5608,31.59988
21,3,第一期線,鹿児島市,高見馬場,010041,010041,130.54966,31.58804
21,3,第一期線,鹿児島市,甲東中学校前,010045,010045,130.55274,31.58613
21,3,第一期線,鹿児島市,いづろ通,010039,010039,130.55711,31.59148
21,3,第一期線,鹿児島市,武之橋,010054,010054,130.55399,31.57966
21,3,第一期線,鹿児島市,市役所前,010036,010036,130.55802,31.59707
21,3,第二期線,鹿児島市,高見馬場,010042,010041,130.54966,31.58804
21,3,第二期線,鹿児島市,鹿児島中央駅前,010050,010050,130.5435,31.58355
21,3,第二期線,鹿児島市,加治屋町,010043,010043,130.54742,31.58694
21,3,第二期線,鹿児島市,高見橋,010046,010046,130.54518,31.58585
21,3,谷山線,鹿児島市,武之橋,010055,010054,130.55399,31.57966
21,3,谷山線,鹿児島市,二中通,010057,010057,130.55372,31.5773
21,3,谷山線,鹿児島市,涙橋,010071,010071,130.54709,31.55972
21,3,谷山線,鹿児島市,笹貫,010079,010079,130.53394,31.5396
21,3,谷山線,鹿児島市,宇宿一丁目,010076,010076,130.53916,31.54665
21,3,谷山線,鹿児島市,谷山,010084,010084,130.52371,31.53025
21,3,谷山線,鹿児島市,郡元,010069,010069,130.54963,31.56343
21,3,谷山線,鹿児島市,上塩屋,010081,010081,130.52979,31.53577
21,3,谷山線,鹿児島市,荒田八幡,010060,010060,130.55301,31.5739
21,3,谷山線,鹿児島市,二軒茶屋,010075,010075,130.54156,31.5504
21,3,谷山線,鹿児島市,騎射場,010063,010063,130.55198,31.56978
21,3,谷山線,鹿児島市,南鹿児島駅前,010074,010074,130.54402,31.55505
21,3,谷山線,鹿児島市,脇田,010077,010077,130.53797,31.54476
21,3,谷山線,鹿児島市,鴨池,010067,010067,130.5505,31.56545
21,3,唐湊線,鹿児島市,郡元,010070,010069,130.54963,31.56343
21,3,唐湊線,鹿児島市,鹿児島中央駅前,010051,010050,130.5435,31.58355
21,3,唐湊線,鹿児島市,都通,010053,010053,130.54298,31.58066
21,3,唐湊線,鹿児島市,中郡,010068,010068,130.54529,31.56497
21,3,唐湊線,鹿児島市,唐湊,010062,010062,130.54082,31.5712
